# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173

# channel_id = 1
# active_virtual = 0
# process  = nu_e nu_e -> nu_e nu_e
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
2.84743916646645e-09	1.36713822440444e-19	1.57013171246727e-18	1.36713822440469e-19	0.999999999999818
2.9612254379872e-09	1.47858555866826e-19	1.57013171246727e-18	1.47858555866779e-19	1.00000000000031
3.07955871291335e-09	1.59911793502334e-19	1.57013171246727e-18	1.59911793502294e-19	1.00000000000025
3.20262069365674e-09	1.72947595431447e-19	1.57013171246727e-18	1.7294759543141e-19	1.00000000000021
3.33060034362364e-09	1.87046059020447e-19	1.57013171246727e-18	1.87046059020516e-19	0.999999999999633
3.46369417737074e-09	2.02293811069453e-19	1.57013171246727e-18	2.02293811069387e-19	1.00000000000033
3.60210656235603e-09	2.1878454008221e-19	1.57013171246727e-18	2.1878454008212e-19	1.00000000000041
3.74605003274791e-09	2.36619571928081e-19	1.57013171246727e-18	2.36619571928113e-19	0.999999999999863
3.89574561577437e-09	2.55908492430233e-19	1.57013171246727e-18	2.5590849243017e-19	1.00000000000025
4.05142317111346e-09	2.76769820705223e-19	1.57013171246727e-18	2.76769820705189e-19	1.00000000000012
4.21332174384605e-09	2.99331737394774e-19	1.57013171246727e-18	2.99331737394704e-19	1.00000000000023
4.3816899315129e-09	3.23732872259928e-19	1.57013171246727e-18	3.23732872259842e-19	1.00000000000026
4.55678626583971e-09	3.50123155979955e-19	1.57013171246727e-18	3.50123155979989e-19	0.999999999999902
4.73887960971624e-09	3.78664741388872e-19	1.57013171246727e-18	3.78664741388989e-19	0.99999999999969
4.92824957003904e-09	4.09532999809265e-19	1.57013171246727e-18	4.09532999809316e-19	0.999999999999875
5.12518692705179e-09	4.42917598605901e-19	1.57013171246727e-18	4.42917598606117e-19	0.999999999999512
5.32999408084248e-09	4.79023666582264e-19	1.57013171246727e-18	4.79023666582062e-19	1.00000000000042
5.54298551568298e-09	5.18073054373691e-19	1.57013171246727e-18	5.1807305437367e-19	1.00000000000004
5.76448828292412e-09	5.60305697593451e-19	1.57013171246727e-18	5.60305697593511e-19	0.999999999999893
5.99484250318757e-09	6.05981091094172e-19	1.57013171246727e-18	6.05981091093987e-19	1.0000000000003
6.23440188862594e-09	6.55379883411128e-19	1.57013171246727e-18	6.55379883411188e-19	0.999999999999909
6.48353428605272e-09	7.08805601185896e-19	1.57013171246727e-18	7.08805601185735e-19	1.00000000000023
6.74262224177625e-09	7.66586514156399e-19	1.57013171246727e-18	7.66586514156189e-19	1.00000000000027
7.01206358900499e-09	8.29077652184571e-19	1.57013171246727e-18	8.29077652184281e-19	1.00000000000035
7.29227205872603e-09	8.96662986705916e-19	1.57013171246727e-18	8.96662986705438e-19	1.00000000000053
7.5836779149948e-09	9.69757790008343e-19	1.57013171246727e-18	9.69757790008323e-19	1.00000000000002
7.88672861561166e-09	1.04881118683932e-18	1.57013171246727e-18	1.04881118683977e-18	0.999999999999565
8.2018894991996e-09	1.13430891401341e-18	1.57013171246727e-18	1.13430891401327e-18	1.00000000000012
8.5296444997383e-09	1.22677630497749e-18	1.57013171246727e-18	1.22677630497713e-18	1.00000000000029
8.87049688965156e-09	1.32678151768125e-18	1.57013171246727e-18	1.32678151768075e-18	1.00000000000038
9.2249700525892e-09	1.43493902557189e-18	1.57013171246727e-18	1.43493902557244e-18	0.999999999999619
9.59360828709004e-09	1.55191339317872e-18	1.57013171246727e-18	1.55191339317874e-18	0.999999999999987
9.97697764235996e-09	1.67842335946451e-18	1.57013171246727e-18	1.67842335946419e-18	1.00000000000019
1.03756667874485e-08	1.81524625406053e-18	1.57013171246727e-18	1.81524625406116e-18	0.999999999999653
1.07902879151583e-08	1.96322277350551e-18	1.57013171246727e-18	1.96322277350512e-18	1.0000000000002
1.12214776820761e-08	2.12326214682322e-18	1.57013171246727e-18	2.12326214682235e-18	1.00000000000041
1.16698981861676e-08	2.29634772220951e-18	1.57013171246727e-18	2.29634772220969e-18	0.999999999999921
1.21362379834384e-08	2.48354300913346e-18	1.57013171246727e-18	2.48354300913312e-18	1.00000000000014
1.26212131452213e-08	2.68599821297097e-18	1.57013171246727e-18	2.68599821297045e-18	1.00000000000019
