# Program settings for SigmaNu
# Electroweak scheme and input parameters
# Scheme = Complex mass scheme
# alpha_GF = 0.00755898078237864
# Pole masses/widths for particles [GeV]
# mw = 80.35797361
# gw = 2.084298894
# mz = 91.15348062
# gz = 2.494266379
# s^2_thetaw (derived) = (0.222868505240788,-0.00110716741475141)
# charged leptons
# m_e = 0.0005109989461
# m_m = 0.10565837
# m_t = 1.77686
# quarks
# m_d = 0.05
# m_u = 0.05
# m_s = 0.2
# m_c = 1.51
# m_b = 4.92
# m_t = 173

# channel_id = 9
# active_virtual = 0
# process  = nu_1 nu_1~ -> nu_2 nu_2~
# Ecms	sigma[pb]	sigma_error[pb]	sigma_analytic[pb]	ratio
1.64519058775323e-09	7.61161780580359e-21	1.57013171246727e-18	7.60080588233883e-21	1.00142247067379
1.71093390726857e-09	8.23210701365662e-21	1.57013171246727e-18	8.22041371621887e-21	1.00142247067379
1.77930438991811e-09	8.90317769668147e-21	1.57013171246727e-18	8.89053117680804e-21	1.00142247067379
1.85040701954181e-09	9.62895319110738e-21	1.57013171246727e-18	9.61527574334208e-21	1.00142247067379
1.92435097522982e-09	1.04138929621832e-20	1.57013171246727e-18	1.03991005466218e-20	1.00142247067379
2.0012497989685e-09	1.12628200049787e-20	1.57013171246727e-18	1.12468217308932e-20	1.00142247067379
2.08122156998578e-09	1.21809504788644e-20	1.57013171246727e-18	1.21636480462324e-20	1.00142247067378
2.16438908606344e-09	1.31739257577552e-20	1.57013171246727e-18	1.31552128532639e-20	1.00142247067379
2.25088005209485e-09	1.42478470930475e-20	1.57013171246727e-18	1.42276087368611e-20	1.00142247067379
2.34082727617765e-09	1.54093131022361e-20	1.57013171246727e-18	1.53874249415116e-20	1.00142247067379
2.43436887354244e-09	1.66654603135523e-20	1.57013171246727e-18	1.66417878583643e-20	1.00142247067379
2.53164847863066e-09	1.80240070157496e-20	1.57013171246727e-18	1.79984048127286e-20	1.00142247067378
2.63281546564729e-09	1.9493300682467e-20	1.57013171246727e-18	1.9465611421073e-20	1.0014224706738
2.73802517792709e-09	2.10823692625631e-20	1.57013171246727e-18	2.10524228085058e-20	1.00142247067379
2.84743916646645e-09	2.28009766515755e-20	1.57013171246727e-18	2.27685890014374e-20	1.00142247067379
2.9612254379872e-09	2.46596826851368e-20	1.57013171246727e-18	2.46246548357808e-20	1.00142247067379
3.07955871291335e-09	2.66699080229804e-20	1.57013171246727e-18	2.66320247487915e-20	1.00142247067379
3.20262069365674e-09	2.88440043222024e-20	1.57013171246727e-18	2.88030328526533e-20	1.00142247067379
3.33060034362364e-09	3.11953301309605e-20	1.57013171246727e-18	3.11510187203724e-20	1.00142247067378
3.46369417737074e-09	3.37383329689268e-20	1.57013171246727e-18	3.36904093496392e-20	1.00142247067378
3.60210656235603e-09	3.64886380988309e-20	1.57013171246727e-18	3.64368078082771e-20	1.00142247067379
3.74605003274791e-09	3.94631445345475e-20	1.57013171246727e-18	3.94070891059549e-20	1.00142247067379
3.89574561577437e-09	4.26801288756372e-20	1.57013171246727e-18	4.26195038812346e-20	1.00142247067379
4.05142317111346e-09	4.61593576063434e-20	1.57013171246727e-18	4.60937905410549e-20	1.00142247067379
4.21332174384605e-09	4.99222085490594e-20	1.57013171246727e-18	4.98512965416786e-20	1.00142247067379
4.3816899315129e-09	5.39918022185234e-20	1.57013171246727e-18	5.39151095563054e-20	1.00142247067379
4.55678626583971e-09	5.83931438838373e-20	1.57013171246727e-18	5.83101993352998e-20	1.00142247067379
4.73887960971624e-09	6.31532772111965e-20	1.57013171246727e-18	6.30635711306785e-20	1.00142247067379
4.92824957003904e-09	6.8301450431378e-20	1.57013171246727e-18	6.82044316275652e-20	1.00142247067379
5.12518692705179e-09	7.38692960529833e-20	1.57013171246727e-18	7.37643684021604e-20	1.00142247067379
5.32999408084248e-09	7.98910252256729e-20	1.57013171246727e-18	7.97775440088933e-20	1.00142247067379
5.54298551568298e-09	8.64036379476415e-20	1.57013171246727e-18	8.62809058893061e-20	1.00142247067379
5.76448828292412e-09	9.34471504089315e-20	1.57013171246727e-18	9.33144133924382e-20	1.0014224706738
5.99484250318757e-09	1.01064840867475e-19	1.57013171246727e-18	1.00921283301617e-19	1.00142247067379
6.23440188862594e-09	1.09303515568645e-19	1.57013171246727e-18	1.09148255376277e-19	1.00142247067379
6.48353428605272e-09	1.18213796342204e-19	1.57013171246727e-18	1.18045879540396e-19	1.00142247067379
6.74262224177625e-09	1.27850431643802e-19	1.57013171246727e-18	1.27668826482173e-19	1.00142247067379
7.01206358900499e-09	1.38272632952153e-19	1.57013171246727e-18	1.38076223573372e-19	1.00142247067379
7.29227205872603e-09	1.495444385889e-19	1.57013171246727e-18	1.49332018172393e-19	1.00142247067378
7.5836779149948e-09	1.61735107196579e-19	1.57013171246727e-18	1.61505370543321e-19	1.00142247067379
